timestamp,left_eye_gaze_position_x,left_eye_gaze_position_y,left_eye_pupil_diameter_mm,left_eye_pupil_position_x,left_eye_pupil_position_y,left_eye_pupil_position_z,left_eye_visual_angle_theta,left_eye_visual_angle_phi,left_eye_visual_angle_vector_x,left_eye_visual_angle_vector_y,left_eye_visual_angle_vector_z,left_eye_pixels_per_degree_x,left_eye_pixels_per_degree_y,left_eye_valid,right_eye_gaze_position_x,right_eye_gaze_position_y,right_eye_pupil_diameter_mm,right_eye_pupil_position_x,right_eye_pupil_position_y,right_eye_pupil_position_z,right_eye_visual_angle_theta,right_eye_visual_angle_phi,right_eye_visual_angle_vector_x,right_eye_visual_angle_vector_y,right_eye_visual_angle_vector_z,right_eye_pixels_per_degree_x,right_eye_pixels_per_degree_y,right_eye_valid,bino_eye_gaze_position_x,bino_eye_gaze_position_y,bino_eye_valid,trigger
2436413434662900,981.167,542.209,3.29638,142.349,83.6589,-587.819,3.25429,1.3262,0.0567524,0.0231445,0.0231445,60.3479,60.3479,1,913.455,495.009,3.58031,207.159,87.3086,-587.367,-4.21121,0.172704,-0.073433,0.00301425,0.00301425,60.3479,60.3479,1,947.311,518.609,1,0
2436413439498000,981.169,542.013,3.29332,142.351,83.642,-587.815,3.25429,1.3262,0.0567524,0.0231445,0.0231445,60.3487,60.3487,1,913.333,502.374,3.5779,207.157,87.2813,-587.377,-4.21343,0.301544,-0.073471,0.0052629,0.0052629,60.3487,60.3487,1,947.251,522.194,1,0
2436413444257000,981.169,542.013,3.29332,142.351,83.642,-587.815,3.25429,1.3262,0.0567524,0.0231445,0.0231445,60.3487,60.3487,1,913.333,502.374,3.5779,207.157,87.2813,-587.377,-4.21343,0.301544,-0.073471,0.0052629,0.0052629,60.3487,60.3487,1,947.251,522.194,1,0
2436413449145400,981.16,541.79,3.27473,142.35,83.6663,-587.612,3.25429,1.3262,0.0567524,0.0231445,0.0231445,60.3471,60.3471,1,908.385,533.081,3.55865,207.169,87.2209,-587.536,-4.29905,0.830813,-0.0749544,0.0144999,0.0144999,60.3471,60.3471,1,944.773,537.435,1,0
2436413454064000,981.16,541.79,3.27473,142.35,83.6663,-587.612,3.25429,1.3262,0.0567524,0.0231445,0.0231445,60.3471,60.3471,1,908.385,533.081,3.55865,207.169,87.2209,-587.536,-4.29905,0.830813,-0.0749544,0.0144999,0.0144999,60.3471,60.3471,1,944.773,537.435,1,0
2436413458883800,981.11,541.752,3.25513,142.345,83.5917,-587.81,3.25429,1.3262,0.0567524,0.0231445,0.0231445,60.3532,60.3532,1,908.373,532.898,3.5316,207.156,87.2218,-587.447,-4.29905,0.830813,-0.0749544,0.0144999,0.0144999,60.3532,60.3532,1,944.742,537.325,1,0
2436413463751600,981.105,541.754,3.27418,142.331,83.647,-587.582,3.25429,1.3262,0.0567524,0.0231445,0.0231445,60.3379,60.3379,1,900.6,532.975,3.5388,207.154,87.2211,-587.365,-4.43167,0.830813,-0.077262,0.0144999,0.0144999,60.3379,60.3379,1,940.853,537.364,1,0
2436413468683200,981.105,541.754,3.27418,142.331,83.647,-587.582,3.25429,1.3262,0.0567524,0.0231445,0.0231445,60.3379,60.3379,1,900.6,532.975,3.5388,207.154,87.2211,-587.365,-4.43167,0.830813,-0.077262,0.0144999,0.0144999,60.3379,60.3379,1,940.853,537.364,1,0
2436413473437200,981.079,541.722,3.27676,142.334,83.6477,-587.553,3.25429,1.3262,0.0567524,0.0231445,0.0231445,60.3368,60.3368,1,900.61,532.958,3.52951,207.151,87.2132,-587.369,-4.43167,0.830813,-0.077262,0.0144999,0.0144999,60.3368,60.3368,1,940.844,537.34,1,0
2436413478472100,981.079,541.722,3.27676,142.334,83.6477,-587.553,3.25429,1.3262,0.0567524,0.0231445,0.0231445,60.3368,60.3368,1,900.61,532.958,3.52951,207.151,87.2132,-587.369,-4.43167,0.830813,-0.077262,0.0144999,0.0144999,60.3368,60.3368,1,940.844,537.34,1,0
2436413483227400,980.994,541.663,3.28105,142.311,83.6277,-587.644,3.25429,1.3262,0.0567524,0.0231445,0.0231445,60.3405,60.3405,1,900.535,515.75,3.52982,207.136,87.2073,-587.35,-4.43167,0.534655,-0.0772667,0.00933135,0.00933135,60.3405,60.3405,1,940.764,528.707,1,0
2436413488110700,980.891,541.779,3.28568,142.312,83.652,-587.571,3.25429,1.3262,0.0567524,0.0231445,0.0231445,60.3407,60.3407,1,900.422,515.851,3.54766,207.124,87.1977,-587.431,-4.43167,0.534655,-0.0772667,0.00933135,0.00933135,60.3407,60.3407,1,940.656,528.815,1,0
2436413492891600,980.891,541.779,3.28568,142.312,83.652,-587.571,3.25429,1.3262,0.0567524,0.0231445,0.0231445,60.3407,60.3407,1,900.422,515.851,3.54766,207.124,87.1977,-587.431,-4.43167,0.534655,-0.0772667,0.00933135,0.00933135,60.3407,60.3407,1,940.656,528.815,1,0
2436413497716800,980.854,559.081,3.22923,142.289,83.6505,-587.618,3.25429,1.62446,0.0567448,0.0283483,0.0283483,60.3382,60.3382,1,901.172,506.404,3.46301,207.116,87.232,-587.34,-4.41849,0.370366,-0.0770391,0.00646406,0.00646406,60.3382,60.3382,1,941.013,532.742,1,0
2436413502734100,980.757,559.086,3.23609,142.269,83.6323,-587.738,3.25429,1.62446,0.0567448,0.0283483,0.0283483,60.3455,60.3455,1,901.026,505.098,3.47323,207.104,87.2451,-587.373,-4.41849,0.345374,-0.0770393,0.00602788,0.00602788,60.3455,60.3455,1,940.891,532.092,1,0
2436413507514100,980.757,559.086,3.23609,142.269,83.6323,-587.738,3.25429,1.62446,0.0567448,0.0283483,0.0283483,60.3455,60.3455,1,901.026,505.098,3.47323,207.104,87.2451,-587.373,-4.41849,0.345374,-0.0770393,0.00602788,0.00602788,60.3455,60.3455,1,940.891,532.092,1,0
2436413512449900,975.388,559.195,3.28611,142.273,83.6986,-587.517,3.16333,1.62446,0.0551604,0.0283483,0.0283483,60.3365,60.3365,1,900.975,505.098,3.48513,207.08,87.2367,-587.419,-4.41849,0.345374,-0.0770393,0.00602788,0.00602788,60.3365,60.3365,1,938.181,532.146,1,0
