timestamp,left_eye_gaze_position_x,left_eye_gaze_position_y,left_eye_pupil_diameter_mm,left_eye_pupil_position_x,left_eye_pupil_position_y,left_eye_pupil_position_z,left_eye_visual_angle_theta,left_eye_visual_angle_phi,left_eye_visual_angle_vector_x,left_eye_visual_angle_vector_y,left_eye_visual_angle_vector_z,left_eye_pixels_per_degree_x,left_eye_pixels_per_degree_y,left_eye_valid,right_eye_gaze_position_x,right_eye_gaze_position_y,right_eye_pupil_diameter_mm,right_eye_pupil_position_x,right_eye_pupil_position_y,right_eye_pupil_position_z,right_eye_visual_angle_theta,right_eye_visual_angle_phi,right_eye_visual_angle_vector_x,right_eye_visual_angle_vector_y,right_eye_visual_angle_vector_z,right_eye_pixels_per_degree_x,right_eye_pixels_per_degree_y,right_eye_valid,bino_eye_gaze_position_x,bino_eye_gaze_position_y,bino_eye_valid,trigger,real_system_time
10126765073400,1373.77,1080.0,3.32696,91.8815,113.855,-537.244,16.04,41.3326,0.207477,0.660429,0.660429,55.0859,55.0859,1,1514.35,1080.0,3.35852,155.819,112.286,-540.829,12.1144,39.9403,0.160906,0.641988,0.641988,55.0859,55.0859,1,1444.06,1080.0,1,0,2025-03-27 13:35:21.765073400
10126769914700,1374.72,1080.0,3.33357,91.9887,113.814,-537.172,16.04,41.3326,0.207477,0.660429,0.660429,55.0872,55.0872,1,1649.44,596.459,3.32808,155.917,112.222,-540.901,14.6294,-0.584049,0.252553,-0.0101934,-0.0101934,55.0872,55.0872,1,1512.08,838.229,1,0,2025-03-27 13:35:21.769914700
10126774930600,1374.72,1080.0,3.33357,91.9887,113.814,-537.172,16.04,41.3326,0.207477,0.660429,0.660429,55.0872,55.0872,1,1649.44,596.459,3.32808,155.917,112.222,-540.901,14.6294,-0.584049,0.252553,-0.0101934,-0.0101934,55.0872,55.0872,1,1512.08,838.229,1,0,2025-03-27 13:35:21.774930600
10126779687900,1380.6,1080.0,3.25038,92.1394,113.738,-537.155,16.136,43.9218,0.200181,0.693676,0.693676,55.0853,55.0853,1,1661.74,595.065,3.31831,156.076,112.189,-540.848,14.6294,-0.584049,0.252553,-0.0101934,-0.0101934,55.0853,55.0853,1,1521.17,837.533,1,0,2025-03-27 13:35:21.779687900
10126784489800,1380.6,1080.0,3.25038,92.1394,113.738,-537.155,16.136,43.9218,0.200181,0.693676,0.693676,55.0853,55.0853,1,1661.74,595.065,3.31831,156.076,112.189,-540.848,14.6294,-0.584049,0.252553,-0.0101934,-0.0101934,55.0853,55.0853,1,1521.17,837.533,1,0,2025-03-27 13:35:21.784489800
10126789397600,1381.07,1080.0,3.30822,92.1855,113.65,-537.218,16.136,44.5748,0.197971,0.70184,0.70184,55.0973,55.0973,1,1665.74,523.073,3.34763,156.134,112.097,-540.993,14.6294,-1.54781,0.252474,-0.0270111,-0.0270111,55.0973,55.0973,1,1523.41,801.536,1,0,2025-03-27 13:35:21.789397600
10126794213400,1381.07,1080.0,3.30822,92.1855,113.65,-537.218,16.136,44.5748,0.197971,0.70184,0.70184,55.0973,55.0973,1,1665.74,523.073,3.34763,156.134,112.097,-540.993,14.6294,-1.54781,0.252474,-0.0270111,-0.0270111,55.0973,55.0973,1,1523.41,801.536,1,0,2025-03-27 13:35:21.794213400
10126799112500,1381.07,1080.0,3.30822,92.1855,113.65,-537.218,16.136,44.5748,0.197971,0.70184,0.70184,55.0973,55.0973,1,1665.74,523.073,3.34763,156.134,112.097,-540.993,14.6294,-1.54781,0.252474,-0.0270111,-0.0270111,55.0973,55.0973,1,1523.41,801.536,1,0,2025-03-27 13:35:21.799112500
10126804017400,1412.9,1080.0,3.35303,92.218,113.553,-537.26,16.6917,44.5748,0.204598,0.70184,0.70184,55.1008,55.1008,1,1661.37,517.896,3.37374,156.189,112.053,-540.986,14.6294,-1.54781,0.252474,-0.0270111,-0.0270111,55.1008,55.1008,1,1537.14,798.948,1,0,2025-03-27 13:35:21.804017400
10126808866600,1412.9,1080.0,3.35303,92.218,113.553,-537.26,16.6917,44.5748,0.204598,0.70184,0.70184,55.1008,55.1008,1,1661.37,517.896,3.37374,156.189,112.053,-540.986,14.6294,-1.54781,0.252474,-0.0270111,-0.0270111,55.1008,55.1008,1,1537.14,798.948,1,0,2025-03-27 13:35:21.808866600
10126813683200,1412.9,1080.0,3.35303,92.218,113.553,-537.26,16.6917,44.5748,0.204598,0.70184,0.70184,55.1008,55.1008,1,1661.37,517.896,3.37374,156.189,112.053,-540.986,14.6294,-1.54781,0.252474,-0.0270111,-0.0270111,55.1008,55.1008,1,1537.14,798.948,1,0,2025-03-27 13:35:21.813683200
10126818658700,1413.53,1080.0,3.25495,92.2293,113.425,-537.418,16.6917,44.5748,0.204598,0.70184,0.70184,55.1154,55.1154,1,1661.55,517.177,3.43656,156.211,111.96,-541.08,14.6294,-1.54781,0.252474,-0.0270111,-0.0270111,55.1154,55.1154,1,1537.54,798.588,1,0,2025-03-27 13:35:21.818658700
10126823501800,1413.53,1080.0,3.25495,92.2293,113.425,-537.418,16.6917,44.5748,0.204598,0.70184,0.70184,55.1154,55.1154,1,1661.55,517.177,3.43656,156.211,111.96,-541.08,14.6294,-1.54781,0.252474,-0.0270111,-0.0270111,55.1154,55.1154,1,1537.54,798.588,1,0,2025-03-27 13:35:21.823501800
10126828338200,1416.46,1080.0,3.31234,92.2186,113.322,-537.455,16.7413,45.6083,0.201509,0.714574,0.714574,55.1277,55.1277,1,1479.6,518.127,3.41142,156.201,111.854,-541.248,11.3781,-1.54781,0.19721,-0.0270111,-0.0270111,55.1277,55.1277,1,1448.03,799.064,1,0,2025-03-27 13:35:21.828338200
10126833150400,1416.46,1080.0,3.31234,92.2186,113.322,-537.455,16.7413,45.6083,0.201509,0.714574,0.714574,55.1277,55.1277,1,1479.6,518.127,3.41142,156.201,111.854,-541.248,11.3781,-1.54781,0.19721,-0.0270111,-0.0270111,55.1277,55.1277,1,1448.03,799.064,1,0,2025-03-27 13:35:21.833150400
10126838038700,1416.46,1080.0,3.31234,92.2186,113.322,-537.455,16.7413,45.6083,0.201509,0.714574,0.714574,55.1277,55.1277,1,1479.6,518.127,3.41142,156.201,111.854,-541.248,11.3781,-1.54781,0.19721,-0.0270111,-0.0270111,55.1277,55.1277,1,1448.03,799.064,1,0,2025-03-27 13:35:21.838038700
10126842968100,1416.43,1080.0,3.35751,92.1938,113.213,-537.595,16.7413,45.8061,0.200797,0.716984,0.716984,55.1403,55.1403,1,1410.38,1080.0,3.43084,156.192,111.761,-541.321,10.1215,14.6234,0.170043,0.252464,0.252464,55.1403,55.1403,1,1413.4,1080.0,1,0,2025-03-27 13:35:21.842968100
10126847759700,1416.43,1080.0,3.35751,92.1938,113.213,-537.595,16.7413,45.8061,0.200797,0.716984,0.716984,55.1403,55.1403,1,1410.38,1080.0,3.43084,156.192,111.761,-541.321,10.1215,14.6234,0.170043,0.252464,0.252464,55.1403,55.1403,1,1413.4,1080.0,1,0,2025-03-27 13:35:21.847759700
10126852718200,1416.4,1080.0,3.36625,92.1376,113.035,-537.773,16.7413,45.8061,0.200797,0.716984,0.716984,55.1604,55.1604,1,1410.3,1080.0,3.46208,156.15,111.579,-541.475,10.1215,41.1971,0.132232,0.658651,0.658651,55.1604,55.1604,1,1413.35,1080.0,1,0,2025-03-27 13:35:21.852718200
10126857534600,1416.4,1080.0,3.36625,92.1376,113.035,-537.773,16.7413,45.8061,0.200797,0.716984,0.716984,55.1604,55.1604,1,1410.3,1080.0,3.46208,156.15,111.579,-541.475,10.1215,41.1971,0.132232,0.658651,0.658651,55.1604,55.1604,1,1413.35,1080.0,1,0,2025-03-27 13:35:21.857534600
10126862440700,1416.37,1080.0,3.37221,92.1033,112.91,-537.908,16.7413,45.8197,0.200748,0.717151,0.717151,55.179,55.179,1,1410.2,1080.0,3.48249,156.095,111.437,-541.664,10.1215,41.3356,0.131952,0.660469,0.660469,55.179,55.179,1,1413.29,1080.0,1,0,2025-03-27 13:35:21.862440700
10126867240800,1416.37,1080.0,3.37221,92.1033,112.91,-537.908,16.7413,45.8197,0.200748,0.717151,0.717151,55.179,55.179,1,1410.2,1080.0,3.48249,156.095,111.437,-541.664,10.1215,41.3356,0.131952,0.660469,0.660469,55.179,55.179,1,1413.29,1080.0,1,0,2025-03-27 13:35:21.867240800
10126872038500,1416.37,1080.0,3.37221,92.1033,112.91,-537.908,16.7413,45.8197,0.200748,0.717151,0.717151,55.179,55.179,1,1410.2,1080.0,3.48249,156.095,111.437,-541.664,10.1215,41.3356,0.131952,0.660469,0.660469,55.179,55.179,1,1413.29,1080.0,1,0,2025-03-27 13:35:21.872038500
10126876972900,1416.33,1080.0,3.34437,92.0417,112.796,-538.002,16.7413,45.8197,0.200748,0.717151,0.717151,55.1916,55.1916,1,1409.67,1080.0,3.54348,156.061,111.3,-541.77,10.1215,41.7012,0.131209,0.665246,0.665246,55.1916,55.1916,1,1413.0,1080.0,1,0,2025-03-27 13:35:21.876972900
10126881812400,1416.33,1080.0,3.34437,92.0417,112.796,-538.002,16.7413,45.8197,0.200748,0.717151,0.717151,55.1916,55.1916,1,1409.67,1080.0,3.54348,156.061,111.3,-541.77,10.1215,41.7012,0.131209,0.665246,0.665246,55.1916,55.1916,1,1413.0,1080.0,1,0,2025-03-27 13:35:21.881812400
10126886724700,1416.33,1080.0,3.34437,92.0417,112.796,-538.002,16.7413,45.8197,0.200748,0.717151,0.717151,55.1916,55.1916,1,1409.67,1080.0,3.54348,156.061,111.3,-541.77,10.1215,41.7012,0.131209,0.665246,0.665246,55.1916,55.1916,1,1413.0,1080.0,1,0,2025-03-27 13:35:21.886724700
10126891648900,1416.33,1080.0,3.34437,92.0417,112.796,-538.002,16.7413,45.8197,0.200748,0.717151,0.717151,55.1916,55.1916,1,1409.67,1080.0,3.54348,156.061,111.3,-541.77,10.1215,41.7012,0.131209,0.665246,0.665246,55.1916,55.1916,1,1413.0,1080.0,1,0,2025-03-27 13:35:21.891648900
10126896491600,1415.55,1080.0,3.34813,91.9005,112.557,-538.234,16.7413,46.9375,0.19668,0.730609,0.730609,55.2001,55.2001,1,1418.79,1080.0,3.40354,156.001,111.098,-541.6,10.2873,42.1458,0.132409,0.67102,0.67102,55.2001,55.2001,1,1417.17,1080.0,1,0,2025-03-27 13:35:21.896491600
10126901233900,1415.55,1080.0,3.34813,91.9005,112.557,-538.234,16.7413,46.9375,0.19668,0.730609,0.730609,55.2001,55.2001,1,1418.79,1080.0,3.40354,156.001,111.098,-541.6,10.2873,42.1458,0.132409,0.67102,0.67102,55.2001,55.2001,1,1417.17,1080.0,1,0,2025-03-27 13:35:21.901233900
10126906267900,1406.33,1080.0,2.71404,91.8678,111.799,-537.182,16.7413,47.5372,0.194466,0.737715,0.737715,55.1525,55.1525,1,1406.81,1080.0,3.07254,155.905,110.085,-541.165,10.2873,42.1458,0.132409,0.67102,0.67102,55.1525,55.1525,1,1406.57,1080.0,1,0,2025-03-27 13:35:21.906267900
10126910992700,1406.33,1080.0,2.71404,91.8678,111.799,-537.182,16.7413,47.5372,0.194466,0.737715,0.737715,55.1525,55.1525,1,1406.81,1080.0,3.07254,155.905,110.085,-541.165,10.2873,42.1458,0.132409,0.67102,0.67102,55.1525,55.1525,1,1406.57,1080.0,1,0,2025-03-27 13:35:21.910992700
10126915818600,1406.33,1080.0,2.71404,91.8678,111.799,-537.182,16.7413,47.5372,0.194466,0.737715,0.737715,55.1525,55.1525,1,1406.81,1080.0,3.07254,155.905,110.085,-541.165,10.2873,42.1458,0.132409,0.67102,0.67102,55.1525,55.1525,1,1406.57,1080.0,1,0,2025-03-27 13:35:21.915818600
10126920732500,1405.39,1080.0,2.20565,91.8772,111.211,-537.576,16.7413,47.5372,0.194466,0.737715,0.737715,55.1988,55.1988,1,1435.2,1080.0,2.78044,155.937,109.217,-541.368,10.2873,42.1458,0.132409,0.67102,0.67102,55.1988,55.1988,1,1420.3,1080.0,1,0,2025-03-27 13:35:21.920732500
10126925612900,1405.39,1080.0,2.20565,91.8772,111.211,-537.576,16.7413,47.5372,0.194466,0.737715,0.737715,55.1988,55.1988,1,1435.2,1080.0,2.78044,155.937,109.217,-541.368,10.2873,42.1458,0.132409,0.67102,0.67102,55.1988,55.1988,1,1420.3,1080.0,1,0,2025-03-27 13:35:21.925612900
10126915818600,1405.39,1080.0,2.20565,91.8772,111.211,-537.576,16.7413,47.5372,0.194466,0.737715,0.737715,55.1988,55.1988,0,1435.2,1080.0,2.78044,155.937,109.217,-541.368,10.2873,42.1458,0.132409,0.67102,0.67102,55.1988,55.1988,0,1420.3,1080.0,0,0,2025-03-27 13:35:21.915818600
10126925612900,1405.39,1080.0,2.20565,91.8772,111.211,-537.576,16.7413,47.5372,0.194466,0.737715,0.737715,55.1988,55.1988,0,1435.2,1080.0,2.78044,155.937,109.217,-541.368,10.2873,42.1458,0.132409,0.67102,0.67102,55.1988,55.1988,0,1420.3,1080.0,0,0,2025-03-27 13:35:21.925612900
10127066800100,1411.89,1080.0,2.20565,90.3724,104.233,-536.666,16.7413,47.5372,0.194466,0.737715,0.737715,55.1988,55.1988,0,1417.75,1080.0,2.78044,154.786,102.499,-540.948,10.2873,42.1458,0.132409,0.67102,0.67102,55.3089,55.3089,1,1414.82,1080.0,1,0,2025-03-27 13:35:22.066800100
10127071603900,1411.89,1080.0,2.83951,90.3724,104.233,-536.666,16.7413,47.5372,0.194466,0.737715,0.737715,55.3089,55.3089,1,1417.75,1080.0,3.31485,154.786,102.499,-540.948,10.2873,42.1458,0.132409,0.67102,0.67102,55.3089,55.3089,1,1414.82,1080.0,1,0,2025-03-27 13:35:22.071603900
10127076381100,1411.89,1080.0,2.83951,90.3724,104.233,-536.666,16.7413,47.5372,0.194466,0.737715,0.737715,55.3089,55.3089,1,1417.75,1080.0,3.31485,154.786,102.499,-540.948,10.2873,42.1458,0.132409,0.67102,0.67102,55.3089,55.3089,1,1414.82,1080.0,1,0,2025-03-27 13:35:22.076381100
10127081346500,1411.89,1080.0,2.83951,90.3724,104.233,-536.666,16.7413,47.5372,0.194466,0.737715,0.737715,55.3089,55.3089,1,1417.75,1080.0,3.31485,154.786,102.499,-540.948,10.2873,42.1458,0.132409,0.67102,0.67102,55.3089,55.3089,1,1414.82,1080.0,1,0,2025-03-27 13:35:22.081346500
10127086116400,1413.9,1080.0,4.25768,90.5224,102.816,-537.195,16.7413,47.5372,0.194466,0.737715,0.737715,55.3902,55.3902,1,1421.37,1080.0,4.1855,155.533,101.266,-541.438,10.2873,41.3467,0.134068,0.660614,0.660614,55.3902,55.3902,1,1417.63,1080.0,1,0,2025-03-27 13:35:22.086116400
10127091083500,1413.9,1080.0,4.25768,90.5224,102.816,-537.195,16.7413,47.5372,0.194466,0.737715,0.737715,55.3902,55.3902,1,1421.37,1080.0,4.1855,155.533,101.266,-541.438,10.2873,41.3467,0.134068,0.660614,0.660614,55.3902,55.3902,1,1417.63,1080.0,1,0,2025-03-27 13:35:22.091083500
10127095807900,1414.32,1080.0,4.06747,90.5692,102.657,-537.28,16.7413,9.83879,0.283814,0.170877,0.170877,55.3768,55.3768,1,1421.77,1080.0,4.16002,155.681,101.349,-541.048,10.2873,22.0127,0.165566,0.374811,0.374811,55.3768,55.3768,1,1418.04,1080.0,1,0,2025-03-27 13:35:22.095807900
10127100983600,1414.32,1080.0,4.06747,90.5692,102.657,-537.28,16.7413,9.83879,0.283814,0.170877,0.170877,55.3768,55.3768,1,1421.77,1080.0,4.16002,155.681,101.349,-541.048,10.2873,22.0127,0.165566,0.374811,0.374811,55.3768,55.3768,1,1418.04,1080.0,1,0,2025-03-27 13:35:22.100983600
10127105589400,1414.48,1080.0,4.1179,90.5937,102.711,-537.334,16.7413,9.83879,0.283814,0.170877,0.170877,55.3809,55.3809,1,851.872,1080.0,4.16571,155.715,101.393,-541.107,-0.321071,22.0127,-0.00519521,0.374811,0.374811,55.3809,55.3809,1,1133.18,1080.0,1,0,2025-03-27 13:35:22.105589400
10127110417200,1414.48,1080.0,4.1179,90.5937,102.711,-537.334,16.7413,9.83879,0.283814,0.170877,0.170877,55.3809,55.3809,1,851.872,1080.0,4.16571,155.715,101.393,-541.107,-0.321071,22.0127,-0.00519521,0.374811,0.374811,55.3809,55.3809,1,1133.18,1080.0,1,0,2025-03-27 13:35:22.110417200
10127115308600,1414.48,1080.0,4.1179,90.5937,102.711,-537.334,16.7413,9.83879,0.283814,0.170877,0.170877,55.3809,55.3809,1,851.872,1080.0,4.16571,155.715,101.393,-541.107,-0.321071,22.0127,-0.00519521,0.374811,0.374811,55.3809,55.3809,1,1133.18,1080.0,1,0,2025-03-27 13:35:22.115308600
10127120114200,711.101,1080.0,4.14402,90.6228,102.78,-537.293,3.90407,9.83879,0.0670848,0.170877,0.170877,55.3788,55.3788,1,852.056,957.813,4.18573,155.746,101.452,-541.139,-0.321071,7.28983,-0.00555842,0.126889,0.126889,55.3788,55.3788,1,781.578,1018.91,1,0,2025-03-27 13:35:22.120114200
10127125191000,711.101,1080.0,4.14402,90.6228,102.78,-537.293,3.90407,9.83879,0.0670848,0.170877,0.170877,55.3788,55.3788,1,852.056,957.813,4.18573,155.746,101.452,-541.139,-0.321071,7.28983,-0.00555842,0.126889,0.126889,55.3788,55.3788,1,781.578,1018.91,1,0,2025-03-27 13:35:22.125191000
10127129898600,711.101,1080.0,4.14402,90.6228,102.78,-537.293,3.90407,9.83879,0.0670848,0.170877,0.170877,55.3788,55.3788,1,852.056,957.813,4.18573,155.746,101.452,-541.139,-0.321071,7.28983,-0.00555842,0.126889,0.126889,55.3788,55.3788,1,781.578,1018.91,1,0,2025-03-27 13:35:22.129898600
10127134775700,627.909,489.138,4.14482,90.6714,102.864,-537.242,2.33041,-1.63708,0.0406455,-0.0285686,-0.0285686,55.3744,55.3744,1,843.378,375.391,4.24436,155.802,101.528,-541.139,-0.490221,-3.62617,-0.00853874,-0.0632464,-0.0632464,55.3744,55.3744,1,735.643,432.264,1,0,2025-03-27 13:35:22.134775700
10127139605800,627.909,489.138,4.14482,90.6714,102.864,-537.242,2.33041,-1.63708,0.0406455,-0.0285686,-0.0285686,55.3744,55.3744,1,843.378,375.391,4.24436,155.802,101.528,-541.139,-0.490221,-3.62617,-0.00853874,-0.0632464,-0.0632464,55.3744,55.3744,1,735.643,432.264,1,0,2025-03-27 13:35:22.139605800
10127144532500,627.909,489.138,4.14482,90.6714,102.864,-537.242,2.33041,-1.63708,0.0406455,-0.0285686,-0.0285686,55.3744,55.3744,1,843.378,375.391,4.24436,155.802,101.528,-541.139,-0.490221,-3.62617,-0.00853874,-0.0632464,-0.0632464,55.3744,55.3744,1,735.643,432.264,1,0,2025-03-27 13:35:22.144532500
10127149332500,617.336,380.079,4.16897,90.7409,102.945,-537.159,2.12708,-3.70004,0.0370387,-0.0645329,-0.0645329,55.3676,55.3676,1,843.662,375.623,4.26566,155.865,101.591,-541.116,-0.490221,-3.62617,-0.00853874,-0.0632464,-0.0632464,55.3676,55.3676,1,730.499,377.851,1,0,2025-03-27 13:35:22.149332500
10127154199100,617.336,380.079,4.16897,90.7409,102.945,-537.159,2.12708,-3.70004,0.0370387,-0.0645329,-0.0645329,55.3676,55.3676,1,843.662,375.623,4.26566,155.865,101.591,-541.116,-0.490221,-3.62617,-0.00853874,-0.0632464,-0.0632464,55.3676,55.3676,1,730.499,377.851,1,0,2025-03-27 13:35:22.154199100
10127159033300,617.956,380.783,4.2157,90.7958,102.974,-537.175,2.12708,-3.70004,0.0370387,-0.0645329,-0.0645329,55.362,55.362,1,844.229,367.712,4.33143,155.948,101.662,-541.008,-0.490221,-3.78171,-0.00853724,-0.0659553,-0.0659553,55.362,55.362,1,731.092,374.247,1,0,2025-03-27 13:35:22.159033300
10127163892300,617.956,380.783,4.2157,90.7958,102.974,-537.175,2.12708,-3.70004,0.0370387,-0.0645329,-0.0645329,55.362,55.362,1,844.229,367.712,4.33143,155.948,101.662,-541.008,-0.490221,-3.78171,-0.00853724,-0.0659553,-0.0659553,55.362,55.362,1,731.092,374.247,1,0,2025-03-27 13:35:22.163892300
10127168847600,617.956,380.783,4.2157,90.7958,102.974,-537.175,2.12708,-3.70004,0.0370387,-0.0645329,-0.0645329,55.362,55.362,1,844.229,367.712,4.33143,155.948,101.662,-541.008,-0.490221,-3.78171,-0.00853724,-0.0659553,-0.0659553,55.362,55.362,1,731.092,374.247,1,0,2025-03-27 13:35:22.168847600
10127173768400,618.177,380.649,4.20847,90.8288,102.98,-537.168,2.12708,-3.70004,0.0370387,-0.0645329,-0.0645329,55.3605,55.3605,1,844.496,360.843,4.35716,156.011,101.68,-540.988,-0.490221,-3.91489,-0.0085359,-0.0682746,-0.0682746,55.3605,55.3605,1,731.336,370.746,1,0,2025-03-27 13:35:22.173768400
10127178676600,618.177,380.649,4.20847,90.8288,102.98,-537.168,2.12708,-3.70004,0.0370387,-0.0645329,-0.0645329,55.3605,55.3605,1,844.496,360.843,4.35716,156.011,101.68,-540.988,-0.490221,-3.91489,-0.0085359,-0.0682746,-0.0682746,55.3605,55.3605,1,731.336,370.746,1,0,2025-03-27 13:35:22.178676600
10127183435100,618.177,380.649,4.20847,90.8288,102.98,-537.168,2.12708,-3.70004,0.0370387,-0.0645329,-0.0645329,55.3605,55.3605,1,844.496,360.843,4.35716,156.011,101.68,-540.988,-0.490221,-3.91489,-0.0085359,-0.0682746,-0.0682746,55.3605,55.3605,1,731.336,370.746,1,202,2025-03-27 13:35:22.183435100
10127188315700,618.411,380.512,4.25297,90.8806,102.951,-537.152,2.12708,-3.70004,0.0370387,-0.0645329,-0.0645329,55.3549,55.3549,1,844.802,360.758,4.35621,156.078,101.691,-540.88,-0.490221,-3.91489,-0.0085359,-0.0682746,-0.0682746,55.3549,55.3549,1,731.607,370.635,1,0,2025-03-27 13:35:22.188315700
10127193083000,618.411,380.512,4.25297,90.8806,102.951,-537.152,2.12708,-3.70004,0.0370387,-0.0645329,-0.0645329,55.3549,55.3549,1,844.802,360.758,4.35621,156.078,101.691,-540.88,-0.490221,-3.91489,-0.0085359,-0.0682746,-0.0682746,55.3549,55.3549,1,731.607,370.635,1,0,2025-03-27 13:35:22.193083000
10127197963600,618.411,380.512,4.25297,90.8806,102.951,-537.152,2.12708,-3.70004,0.0370387,-0.0645329,-0.0645329,55.3549,55.3549,1,844.802,360.758,4.35621,156.078,101.691,-540.88,-0.490221,-3.91489,-0.0085359,-0.0682746,-0.0682746,55.3549,55.3549,1,731.607,370.635,1,0,2025-03-27 13:35:22.197963600
10127202820200,618.529,380.256,4.27176,90.9157,102.91,-537.133,2.12708,-3.70004,0.0370387,-0.0645329,-0.0645329,55.3569,55.3569,1,845.075,360.764,4.38519,156.125,101.642,-540.918,-0.490221,-3.91489,-0.0085359,-0.0682746,-0.0682746,55.3569,55.3569,1,731.802,370.51,1,0,2025-03-27 13:35:22.202820200
10127207770100,618.529,380.256,4.27176,90.9157,102.91,-537.133,2.12708,-3.70004,0.0370387,-0.0645329,-0.0645329,55.3569,55.3569,1,845.075,360.764,4.38519,156.125,101.642,-540.918,-0.490221,-3.91489,-0.0085359,-0.0682746,-0.0682746,55.3569,55.3569,1,731.802,370.51,1,0,2025-03-27 13:35:22.207770100
10127212546200,615.196,373.821,4.27277,90.9717,102.894,-536.962,2.06082,-3.81515,0.0358806,-0.0665378,-0.0665378,55.3409,55.3409,1,845.292,360.387,4.38419,156.161,101.629,-540.742,-0.490221,-3.91489,-0.0085359,-0.0682746,-0.0682746,55.3409,55.3409,1,730.244,367.104,1,0,2025-03-27 13:35:22.212546200
10127217419600,615.196,373.821,4.27277,90.9717,102.894,-536.962,2.06082,-3.81515,0.0358806,-0.0665378,-0.0665378,55.3409,55.3409,1,845.292,360.387,4.38419,156.161,101.629,-540.742,-0.490221,-3.91489,-0.0085359,-0.0682746,-0.0682746,55.3409,55.3409,1,730.244,367.104,1,0,2025-03-27 13:35:22.217419600
10127222323100,615.344,373.72,4.28807,90.9866,102.854,-536.942,2.06082,-3.81515,0.0358806,-0.0665378,-0.0665378,55.3414,55.3414,1,849.651,360.22,4.38496,156.192,101.576,-540.746,-0.411197,-3.91489,-0.00715993,-0.0682746,-0.0682746,55.3414,55.3414,1,732.498,366.97,1,0,2025-03-27 13:35:22.222323100
10127227164500,615.344,373.72,4.28807,90.9866,102.854,-536.942,2.06082,-3.81515,0.0358806,-0.0665378,-0.0665378,55.3414,55.3414,1,849.651,360.22,4.38496,156.192,101.576,-540.746,-0.411197,-3.91489,-0.00715993,-0.0682746,-0.0682746,55.3414,55.3414,1,732.498,366.97,1,0,2025-03-27 13:35:22.227164500
10127232051100,615.539,373.752,4.29985,91.0116,102.824,-536.889,2.06082,-3.81515,0.0358806,-0.0665378,-0.0665378,55.3382,55.3382,1,855.285,360.056,4.42329,156.215,101.534,-540.713,-0.308238,-3.91489,-0.00536719,-0.0682746,-0.0682746,55.3382,55.3382,1,735.412,366.904,1,0,2025-03-27 13:35:22.232051100
10127236939400,615.539,373.752,4.29985,91.0116,102.824,-536.889,2.06082,-3.81515,0.0358806,-0.0665378,-0.0665378,55.3382,55.3382,1,855.285,360.056,4.42329,156.215,101.534,-540.713,-0.308238,-3.91489,-0.00536719,-0.0682746,-0.0682746,55.3382,55.3382,1,735.412,366.904,1,0,2025-03-27 13:35:22.236939400
10127241933800,615.539,373.752,4.29985,91.0116,102.824,-536.889,2.06082,-3.81515,0.0358806,-0.0665378,-0.0665378,55.3382,55.3382,1,855.285,360.056,4.42329,156.215,101.534,-540.713,-0.308238,-3.91489,-0.00536719,-0.0682746,-0.0682746,55.3382,55.3382,1,735.412,366.904,1,0,2025-03-27 13:35:22.241933800
10127246642200,615.63,373.777,4.28162,91.0241,102.805,-536.83,2.06082,-3.81515,0.0358806,-0.0665378,-0.0665378,55.3393,55.3393,1,855.356,359.535,4.40183,156.228,101.463,-540.77,-0.308238,-3.91862,-0.00536717,-0.0683395,-0.0683395,55.3393,55.3393,1,735.493,366.656,1,0,2025-03-27 13:35:22.246642200
10127251479900,615.63,373.777,4.28162,91.0241,102.805,-536.83,2.06082,-3.81515,0.0358806,-0.0665378,-0.0665378,55.3393,55.3393,1,855.356,359.535,4.40183,156.228,101.463,-540.77,-0.308238,-3.91862,-0.00536717,-0.0683395,-0.0683395,55.3393,55.3393,1,735.493,366.656,1,0,2025-03-27 13:35:22.251479900
10127256326500,615.57,373.595,4.32578,91.0105,102.771,-536.854,2.06082,-3.81515,0.0358806,-0.0665378,-0.0665378,55.3375,55.3375,1,855.332,359.205,4.42667,156.236,101.432,-540.692,-0.308238,-3.91862,-0.00536717,-0.0683395,-0.0683395,55.3375,55.3375,1,735.451,366.4,1,0,2025-03-27 13:35:22.256326500
10127261232100,615.57,373.595,4.32578,91.0105,102.771,-536.854,2.06082,-3.81515,0.0358806,-0.0665378,-0.0665378,55.3375,55.3375,1,855.332,359.205,4.42667,156.236,101.432,-540.692,-0.308238,-3.91862,-0.00536717,-0.0683395,-0.0683395,55.3375,55.3375,1,735.451,366.4,1,0,2025-03-27 13:35:22.261232100
10127266132500,615.377,373.456,4.34179,90.9949,102.787,-536.829,2.06082,-3.81515,0.0358806,-0.0665378,-0.0665378,55.3353,55.3353,1,855.241,359.252,4.4341,156.214,101.411,-540.668,-0.308238,-3.91862,-0.00536717,-0.0683395,-0.0683395,55.3353,55.3353,1,735.309,366.354,1,0,2025-03-27 13:35:22.266132500
10127271059000,615.377,373.456,4.34179,90.9949,102.787,-536.829,2.06082,-3.81515,0.0358806,-0.0665378,-0.0665378,55.3353,55.3353,1,855.241,359.252,4.4341,156.214,101.411,-540.668,-0.308238,-3.91862,-0.00536717,-0.0683395,-0.0683395,55.3353,55.3353,1,735.309,366.354,1,0,2025-03-27 13:35:22.271059000
